ID,Lemma,POS,Synset_ID,Synset_Lemma,Definition,Definition' source,Example,Example' source,Original HurtLex Category,Stereotype,synset_category,synonyms_en,definition_en,definition_category,ERIS_score,aikia_offensive_score
BG1091,луд,adj,Synset('btbwn-000002305-a'),"['буен', 'необуздан', 'неудържим', 'неукротим', 'бесен', 'див', 'луд']","Който стихийно проявява силен изблик на енергия и не овладява силните си чувства, емоции, не контролира действията си.",,"[Робърт, я обявява за ""луда"" и поема целия контрол над семейното наследство.;Тоя, лудият съсед, пак крещи на улицата.;На бледата светлина на слънцата той приличаше на някой древен луд учен, плешив и обезобразен, преследващ познание на всяка цена за себе си и за света.]",ddp,,,adj.all,,,,,
BG838,лукавост,noun,Synset('btbwn-007000247-n'),"['подлост', 'коварство', 'лукавство', 'притворство', 'вероломство', 'византийщина', 'лукавост', 'лукавщина', 'велзевулство', 'велзевулщина', 'перфидност', 'макиавелизъм']","Качество да имаш зло намерение, умисъл, да целиш да измамиш или да навредиш на някого.",,"[И когато правят нещо, човеците го правят с вълчи апетит, със змийска лукавост, с крокодилска кръвожадност, с маймунско безобразие и прочие животински помощници.;Ще надникете в най-интимните, скрити кътчета на душата на нейната героиня, ще преминете през лабиринта от бушуващи страсти и съмнения, женска лукавост и яростна стръв за отмъщение, за да достигнете до простата формула на щастието, което тази жена не без известна доза самоирония ще нарече „МЕЧТАТА НА ИДИОТКАТА”.]",dmc,,,noun.attribute,,,,,
BG1521,лъжа,noun,Synset('btbwn-009000261-n'),"['измама', 'лъжа', 'номер', 'илюзия', 'шмекерия', 'шашма', 'хватка', 'игра', 'фалш']","Обмислени, преднамерени действия за постигане на някаква, обикновено скрита и непочтена цел.",,"[Вече 34 години сме свидетели на постоянни политически лъжи, които правят така, че хората да живеят все по-зле и по-зле.;Искам да ви кажа, че долната публикация е просто една долна лъжа.;Той целият е една лъжа, фалш и лицемерие.]",dmc,,,noun.cognition,,,,,
BG1521,лъжа,noun,Synset('btbwn-009000261-n'),"['измама', 'лъжа', 'номер', 'илюзия', 'шмекерия', 'шашма', 'хватка', 'игра', 'фалш']","Обмислени, преднамерени действия за постигане на някаква, обикновено скрита и непочтена цел.",,"[Този първо лъже себе си, после си мисли, че ще излъже останалите.;Добре е човек да бъде невежа в лъжата , в кражбата, в обидите, в престъпленията и т.н.;Бузлуджа е религия на лъжата и злото, от Бузлуджа ечаха години наред партийните повели, след деветосептемврийския преврат там се организираха ритуалните мероприятия на идеологическата пропаганда, онези пленуми и конгреси, политически фестивали и церемониални шествия, които с бодра стъпка и песен на уста ни водеха към абсолютното нищо.]",svp,,,noun.cognition,,,,,
BG1518,лъжец,noun,Synset('btbwn-018000922-n'),"['лъжец', 'лъжкиня', 'лъжльо', 'лъжла', 'менте']","Човек, който лъже, който не говори истината.",,"[Г-н Рашков, Вие сте откровен лъжец и срещу Вас има дела, и то спечелени.;И двамата са крадци, лъжци, лакеи на чуждо разузнаване.;Нарекоха го ""нагъл лъжец"" и ""безгръбначно мекотело"" (думите са на бивш вътрешен министър, прославил държавата с тежкия си махмурлук).]",dmc,,,noun.person,,,,,
BG2182,лъжлив,adj,Synset('btbwn-000001146-s'),"['неверен', 'измамен', 'лъжлив', 'измамлив']","Който заблуждава, въвежда в измама.",,"[Лейди Гага е стисната, лъжлива кучка, която не си спазва обещанията.;Той пише срещу омразните и лъжливи политици, срещу безмилостните монополи, срещу всички, които по един или друг начин правят живота на обикновените хора тежък.;А между коментаторите тук има доста злобни, некомпетентни и лъжливи фантазьори.]",dmc,,,adj.all,,,,,
BG335,лъжльо,noun,Synset('btbwn-018000922-n'),"['лъжец', 'лъжкиня', 'лъжльо', 'лъжла', 'менте']","Човек, който лъже, който не говори истината.",,"[Но целият този греховен спектакъл бледнее пред предстоящото влизане в Парламента на един лъжльо, за когото има потвърдена от Конституционния съд документна измама.;Страшен лъжльо си ти!;""Нашите приятели партньори от Брюксел не обичат лъжльовците"", повтори Бойко Борисов по повод временния отказ на страната ни да кандидатства за влизане в еврозоната.]",dmc,,,noun.person,,,,,
BG946,любовница,noun,Synset('btbwn-018001008-n'),"['любовница', 'любимка']","Жена по отношение на мъж, с когото се намира в извънбрачна любовна връзка.",,"[На равнището на образите в романа Ирина постепенно, след своята трагична история, заприличва на продажната и лекомислена любовница на татко Пиер – Зара, дори на професионалната проститутка Кристало, и това е текстуално изречено от автора.;Убедителна е и Анастасия Лютова в кожата на бозогледната любовница, която само и само да не остане на сухо, се реди на две ""опашки"" едновременно.;Ти не си му любима, ти си му любовница!]",pr,,,noun.person,,,,,
BG167,магаре,noun,Synset('btbwn-018003391-n'),['магаре'],"Упорит, лош или изобщо омразен човек.",,"[– Искрено казано – не – отговорих аз и Васев направи един жест, който навярно означаваше ""нали ти казвах, упорит е като магаре "".;Вярвайте си, че сте видели истинския Джон Малкович. Но никой не може да знае по-добре от мен самия какво съм магаре!]",an,,,noun.person,,,,,
BG391,магнат,noun,Synset('btbwn-018003316-n'),['магнат'],"Крупен капиталист, едър собственик.",,"[След закуска ние с Анди, останали с капитал от осем цента, се заехме да съставим хороскоп на този селски магнат.;Защото ми омръзна някакви магнати да рушат естествените местообитания на най-милите създания, птиците!]",qas,,,noun.person,,,,,
BG2163,мазник,noun,Synset('btbwn-018002534-n'),"['ласкател', 'подмазвач', 'подлизурко', 'слагач', 'слагачка', 'ласкателка', 'угодник', 'лакей', 'блюдолизец', 'мазник', 'дупедавец', 'ибрикчия', 'подлизник', 'подлизурка', 'подмазвачка', 'угодница', 'мекере', 'влечуго', 'лъстец', 'мазница']","Човек, който угажда, подчинява се на волята на някого, ласкае някого с користна цел.",,"[Това, че някакъв мазник, за жалост българин, са го накичили за политическо подлизурстване не е повод за гордост, а срамно.;Този тип създава впечатление на тузар, на един шибан, справедлив човек, но в сърцето си той е един отмъстителен мазник.;Името ми е сменяно няколко пъти, но не вярвам и дума в това, което казва този мазник Доган!]",cds,,,noun.person,,,,,
BG808,малодушие,noun,Synset('btbwn-007000229-n'),"['малодушие', 'страхливост', 'нерешителност', 'несмелост', 'плахост', 'слабоволие', 'слабодушие', 'безволие', 'неувереност', 'колебание', 'несигурност', 'колебливост']","Отсъствие на воля, смелост, характер.",,"[Защото малодушието, глупостта, завистта и даването на път на некадърните, на завистливите, на невеликодушните във властта е път към никъде.;Мързел и малодушие са причините, поради които една толкова голяма част от хората, след като природата отдавна ги е освободила от чуждата опека (naturaliter maiorennes), остават все пак охотно през целия си живот непълнолетни; ето защо е толкова лесно за другите да се самообявят за техни опекуни.;Захари Стоянов е определил това като ""скръбно и свойствено на българина малодушие"".]",qas,,,noun.attribute,,,,,
BG623,малоумник,noun,[no_synset],[no_synset_lemma],Разг. Малоумен човек или дете; олигофрен.,,"[Тоя малоумник Кремен Георгиев беше за малко шеф на Топлофикация София и нищо не направи там.;Ама че сте малоумници повечето.;Не ви ли е срам, бе, малоумници!?]",ddp,,,,,,,,
BG2375,мангал,noun,Synset('btbwn-018001836-n'),"['циганин', 'циганче', 'циганка', 'мангал', 'ром', 'манго', 'ромка', 'ромче', 'манговица', 'манговиче', 'мангалка']","Лице от скитнически народност от индийско потекло, който живее в различни страни на света.",,"[Разпитваха ме за купуване на гласове по сигнал на един гаден мангал.;И, ако обичаш, не ни приравнявай с тези мангали.;Впрочем, не съм следил делото в подробности, но мисля, че именно защитата на мангала е протестирала делото на по-висша инстанция.]",ps,,,noun.person,,,,,
BG1659,маниак,noun,Synset('btbwn-018000958-n'),"['маниак', 'маниачка']","Човек, който проявява силна страст, пристрастие към нещо, достигащи до крайност.",,"[Аз съм момиче на 17, скоро преживях много гадна случка с бившия ми приятел, който се оказа гаден маниак.;Или е геноциден, унищожителен маниак, напълно подкрепен от също толкова дивашкия си Бог – Яхве - Yahweh?;Вие сте прикрити негри, маниаци, жестоки, алчни.;Само маниак може да подслушва хората за удоволствие.]",re,,,noun.person,,,,,
BG268,мародер,noun,Synset('btbwn-018001227-n'),"['мародер', 'пират', 'грабител', 'хайдутин', 'обирджия', 'разбойник', 'хайдут', 'хайдук', 'пиратка', 'обирник', 'разбойничка', 'грабителка', 'обирница', 'обирач', 'обирачка', 'плячкаджия', 'ограбвач', 'обирджийка', 'плячкаджийка', 'хайдукиня', 'хайдутка', 'мародерка']","Човек, който присвоява, ограбва чужд имот или труд, който се обогатява за сметка на другите, без да подбира средства.",,"[Но се възползва като мародер от убийството на Алексей, за да си плете селските схеми.;По друг повод той казва: Мнозина политици се държат като мародери със собствената си чест.;Изборите за европарламент са добър повод за това – тъй като могат да се превърнат във вот на недоверие за политическите мародери , в чиито ръце е България.]",re,,,noun.person,,,,,
BG1212,масон,noun,Synset('btbwn-018000760-n'),"['масон', 'франкмасон']","Последовател на масонството, член на масонска ложа.",,"[На Пловдивския панаир – мафиоти, мутри и масони.;Разколници, масони , женени след приемане на монашество, крадци и мошеници!;Татко има един приятел, страшен масон, много е съмнителен и мама се страхува от него.]",qas,,,noun.person,,,,,
BG1213,масонски,adj,Synset('btbwn-001000255-a'),"['масонски', 'франкмасонски']",Който се отнася до масон или масонство.,,"[Неговите сделки изглеждат досущ масонски, без да е такъв.;Резултатите от конкурса бяха подправени. Личаха си масонските връзкари.]",qas,,,adj.pert,,,,,
BG1210,масонство,noun,Synset('btbwn-014000909-n'),['масонство'],"Посветителско общество, което има неуточнен произход като различни клонове на това общество днес съществуват под различни форми в цял свят, с членска маса приблизително 5 милиона души.",,"[Такава е цялата му работа - едно масонство, постоянни опити за връзки по върховете, без да е заслужил.]",qas,,,noun.group,,,,,
BG1678,мафиот,noun,Synset('btbwn-018000768-n'),"['мафиот', 'мутра', 'разбойница', 'гангстер', 'бандит', 'разбойник', 'разбойничка', 'гангстерка', 'бандитка', 'шайкаджия', 'бандюга', 'шайкаджийка']","Участник в банда, която извършва дръзки грабежи, убийства, изнудвания, упражнява политически терор и други.",,"[Рано или късно, човечеството, което избра съвременните политически мафиоти управляващи САЩ, ЕС, Русия, Япония ще плати сметката без съмнение.;Този гаден мафиот Донев пак се уреди.;По-важното е, че припознават в нашите комуняги и мафиоти собственото си ""аз"" и си ги приемат такива каквито са.]",re,,,noun.person,,,,,
BG1429,маце,noun,Synset('btbwn-018000602-n'),"['мацка', 'маце', 'маценце']","Младо ефектно момиче или млада жена, обикновено с по-свободно държание.",,"[С мен е страшно руско маце, а този си мисли, че гледам невзрачната му приятелка.;И в същото време – тъпо маце.;Зам. министър Бранимир Ботев се вихри с младо маце на „Елените”.;Така си е – искам да се почувствам нещо повече от мацето, с което се чукаш в събота и неделя.]",cds,,,noun.person,,,,,
BG1631,мекотело,noun,Synset('btbwn-018002531-n'),"['загубеняк', 'загубенячка', 'мижитурка', 'мухльо', 'мекотело', 'шушумига', 'поплювко', 'амеба', 'баба', 'мухла']","Глупав, безхарактерен човек, който е без достойнство и самочувствие, не смее открито да изкаже мнението си.",,"[Хубаво е да имаш мъж срещу себе си, а не лигаво мекотело.;Това мъж ли е или мекотело, а за кифлата не съм сигурен, че щеше да му обърне внимание, ако не работеше в телевизията!;Голяма грешка на ГЕРБ, че подкрепиха това мекотело.]",an,,,noun.person,,,,,
BG1316,мерзавец,noun,Synset('btbwn-018000452-n'),"['мерзавец', 'подлец', 'мръсник', 'копеле', 'мръсница', 'никаквец', 'мерзавка', 'никаквица', 'калтак']","Човек, който върши или говори неприлични, неморални, непочтени неща; морално паднал, безнравствен, долен човек.",,"[Като истински мерзавец, за да не вземете позиция за една напълно необоснована и непредизвикана военна агресия, се обявихте за мир, нарекохте се «миротворец».;Този мерзавец, заедно с цялата му бандитска шайка, не само че трябва да бъде пометен спешно от властта, а трябва незабавно да бъдат разследвани за всеки договор, всеки меморандум и всяка държавна поръчка.]",cds,,,noun.person,,,,,
BG2389,мерзък,adj,Synset('btbwn-000000814-a'),"['подъл', 'долен', 'низък', 'гнусен', 'гаден', 'мерзък', 'мизерен', 'мръсен', 'мръснишки']","Който е безнравствен, безчестен и предизвиква отвращение, презрение.",,"[От какво те е толкова страх, мерзък лицемер?!;Някои мерзки хора със задоволство казват ""светът вече няма да е същият"".;Последен мерзък ход на вътрешния министър на МВР в оставка Цветлин Йовчев – днес е била прочетена пред състава на ОД на МВР – Варна заповед за постоянното назначаване на Николай Калчев – Пуйчето за директор на варненската дирекция на МВР.]",cds,,,adj.all,,,,,
BG1794,метис,noun,[no_synset],[no_synset_lemma],"Дете от мъжки пол, родено от брак между родители от различни раси; мелез.",,"[Не трябва да се чудим защо сега й се лепят само черни и други метиси, това е естествено привличане. ;Наричат ме метис и други такива.]",cds,,,,,,,,
BG1151,метреса,noun,Synset('btbwn-018000548-n'),"['куртизанка', 'наложница', 'метреса', 'държанка']",Любовница на властващ.,,"[Коя и каква е Елеонора Митрофанова – путинова метреса, руски трол или висш дипломат.;Нали съм в чужбина и нямам думата и хоп Божидар Димитров – вечната комунистическа метреса.;Няма да пълна гушата на мутри и метреси.]",pr,,,noun.person,,,,,
BG615,мижитурка,noun,Synset('btbwn-018002531-n'),"['загубеняк', 'загубенячка', 'мижитурка', 'мухльо', 'мекотело', 'шушумига', 'поплювко', 'амеба', 'баба', 'мухла']","Глупав, безхарактерен човек, който е без достойнство и самочувствие, не смее открито да изкаже мнението си.",,"[Ако Кирил Петков не посочи 20-те сиви кардинали, е страхлива мижитурка. ;Крилатата фраза е на Сергей Бодров, а не на некаква политическа мижитурка.;Мижитурка, която не смее да излезе с името си, а пише с псевдоним.]",cds,,,noun.person,,,,,
BG2271,мизерен,adj,Synset('btbwn-000000814-a'),"['подъл', 'долен', 'низък', 'гнусен', 'гаден', 'мерзък', 'мизерен', 'мръсен', 'мръснишки']","Който е безнравствен, безчестен и предизвиква отвращение, презрение.",,"[Някаква си жена е посветила любовта си на този мизерен глупак: тя е мъртва вече, в момента сигурно е светица в Рая.;Седя си тук, болна и мизерна, и настина нищо не ми се прави.;Аз само ще ти кажа, че според мен живеете в мизерен апартамент по моите критерии.;Мизерната му роля в екипа не заслужава внимание.;Колко мизерен човек трябва да си, за да се подиграваш на болно дете?]",cds,,,adj.all,,,,,
BG1471,мизерия,noun,Synset('btbwn-004000681-n'),"['низост', 'безчестие', 'подлост', 'непочтеност', 'мерзост', 'мръсотия', 'гадост', 'мерзавщина', 'мизерия', 'кал']","Нечестна, недостойна, подла проява, постъпка.",,"[Корупцията е на такова ниво, че никой не вижда смисъл да вади докуементи като пълен тапак по цял ден, за да участва в тази мизерия. ;На него се дължи според мен и мизерията , в която тънем.;И си личи тази ми ти мизерия, както и последствията от нея, които ние търпим.]",is,,,noun.act,,,,,
BG910,минджа,noun,[no_synset],[no_synset_lemma],"Неподдържан женски полов орган, с обилно окосмяване и неприятен аромат.",,"[По данни на руснаците, свидетели на патакламите, по наш превод Лили изрекла: ""Не те ли е срам да се пудриш като циганска минджа в мензис?"";Аааа, кюстендилската миризлива минджа на братя Галеви е открила нова област, в която е специалист - туризма и крайбрежното застрояване!;Минджата ти недорасла...]",asf,,,,,,,,
BG241,министър,noun,Synset('btbwn-018001004-n'),"['министър', 'министърка']","Член на правителство, който управлява министерство.",,"[Голям министър, няма що. Истински ""интелектуалец"", ""творец"", ""стратег"", ""крупен мислител"", ""титан на филибелийската мисъл"". Ще извърши истински реформи - ще нареди да се боядисат училищата и да се смени дограмата.;Гледай го тоя - станал ми министър на всичко, разбира от всичко!;Айде бе, министърът на домашните работи пак реши кой какво да прави.]",pa,,,noun.person,,,,,
BG938,мистификация,noun,Synset('btbwn-004000706-n'),"['машинация', 'измама', 'далавера', 'мистификация', 'шмекерия', 'шашма']",Преднамерено представяне на неистина с користна цел.,,"[Доколкото ги има, референдумите са мистификация.;Пропагандната мистификация успява.;Департаментът искаше проекта ""Гъска"" да бъде държан в тайна, защото в началото просто се опасявахме, че това все пак ще се окаже грандиозна мистификация, а ние не можем да си позволим такава некадърна реклама.]",dmc,,,noun.act,,,,,
BG91,миш-маш,noun,Synset('btbwn-026000431-n'),"['безредие', 'безпорядък', 'бъркотия', 'безредица', 'неразбория', 'неподреденост', 'хаос', 'какофония', 'галиматия', 'галимация', 'батак', 'каша', 'миш-маш', 'безреда']","Отсъствие, липса на ред някъде или в нещо.",,"[Чакайте малко, че стана миш-маш. Явно трябва да обясня някои неща. Ляво и дясно освен в икономиката, има и в социалните разбирания.;Ама сценарият е ... миш-маш - български носии, мажоретки, ромки, побратимени градове /руски/, балкански напеви с гарнитура палестиноизраелски солидарности - нещокатонищо и розите пооочти ги няма!;Има политически миш-маш преди местните избори.;Колега, проектът Ви е пълен миш-маш - няма структура, няма ясна идея.]",cds,,,noun.state,,,,,
BG1752,младок,noun,Synset('btbwn-018001183-n'),['младок'],"Млад, често неопитен човек.",,"[Въпреки несполуките си с предишните млади гаджета Мария Илиева отново заживя с младок.;А и лято е, все пак, почивки и ваканции са сега, какво ще се притесняваме с тъпи младоци, на които не им издържали нервите и претрепали един тригодишен лигльо, дето майка му свири по корабите, вместо да си седи в България и да го води по градинките!;Въпреки напредналата си възраст и ексцентрично поведение, тя успя да забърше поредния младок.]",cds,,,noun.person,,,,,
BG1637,монголски,adj,[no_synset],[no_synset_lemma],Монголоиден.,,"[Тя представляваше момичешка глава с монголски черти.;Гледката и звукът на 600 коне, препуснали стремглаво в галоп по 16-километрова отсечка е смайващо преживяване и само честването, което следва – с неговата сърдечна монголска радушност, ядене и пиене – могат да се сравнят с него.;Типично монголска тактика с опит за сплашване, те, ватенките, друго не могат, освен да прелитат и да пускат фантастични филмчета от мосфилм.]",ps,,,,,,,,
BG1113,моралист,noun,[no_synset],[no_synset_lemma],"Разг. Неодобр. Лице, което проповядва строг морал, поучава в морално отношение; морализатор.",,"[На думи е бил голям моралист, пацифист, много набожен. Но действителността е била съвсем друга. ;Хайде, стига, големи моралисти се представяме всички, но нека всеки погледне към себе си и си каже - аз съм безгрешен!;А Кеворкян е злодей само в очите на недоклатени моралисти.]",dmc,,,,,,,,
BG1505,морално пропаднал,noun,Synset('btbwn-000001373-a'),"['загубен', 'изгубен', 'изпуснат', 'изтърван', 'пропаднал']","Който е духовно или физически обречен или унищожен, който се е лишил от положителните си качества и черти.",,"[Ти си морално пропаднала жена, а като учителка кръгла нула.;И всичко това, цялата тази енергия - с многобройните му телевизионни репортажи и телевизионно време - беше употребена само и само за да защитят един морално пропаднал директор в Приморско, когото и самите приморци не го искат...;Иначе щях да съм морално пропаднал като него.]",dmc,,,adj.all,,,,,
BG356,мошеник,noun,Synset('btbwn-018001798-n'),"['измамник', 'измамница', 'лъжец', 'шарлатанин', 'шарлатанка', 'мошеник', 'мошеница', 'мошеничка', 'ментърджия', 'ментърджийка', 'далавераджия', 'далавераджийка']","Човек, който подвежда някого или го кара да вярва в неверни неща.",,"[Когато към края на 90-те Кристи Кинахан и неговата група за разпространение на наркотици започват да пробиват в подземния свят на Дъблин, той вече е добре известен на полицията като мошеник и крадец.;Обвиняемият нарече съдията Артър Енгорън мошеник, а главната прокурорка на щата, която е афроамериканка - ""расистка"" и ""шоу на ужаса"".;Тези интернет мошеници крадат лични данни и банкови сметки.;Само мошеник може да обещае толкова и да не изпълни нищо.]",re,,,noun.person,,,,,
BG356,мошеник,noun,Synset('btbwn-018001798-n'),"['измамник', 'измамница', 'лъжец', 'шарлатанин', 'шарлатанка', 'мошеник', 'мошеница', 'мошеничка', 'ментърджия', 'ментърджийка', 'далавераджия', 'далавераджийка']","Човек, който подвежда някого или го кара да вярва в неверни неща.",,"[Георги Софкин се оказа изпечен мошеник и далавераджия.;Споделих тайната си, а той заяви: - Вие сте мошеник!]",qas,,,noun.person,,,,,
BG2171,мръсен,adj,Synset('btbwn-000000814-a'),"['подъл', 'долен', 'низък', 'гнусен', 'гаден', 'мерзък', 'мизерен', 'мръсен', 'мръснишки']","Който е безнравствен, безчестен и предизвиква отвращение, презрение.",,"[Много мръсна жена! Отвратително лице, хитро, курвенско!;Гнидо мръсна, краят ти се вижда!;Ама че мръсна повлекана – заявява преднамерено тя.]",cds,,,adj.all,,,,,
BG515,мръсник,noun,Synset('btbwn-018000452-n'),"['мерзавец', 'подлец', 'мръсник', 'копеле', 'мръсница', 'никаквец', 'мерзавка', 'никаквица', 'калтак']","Човек, който върши или говори неприлични, неморални, непочтени неща; морално паднал, безнравствен, долен човек.",,"[В действителност този мръсник Мур наливаше масло в огъня на нейната омраза заради собствените си извратени цели.;А за онзи мръсник, който се е завърнал в чифлика, след като е прахосал частта от наследството си с уличници, не се поколебават да заколят угоено теле.;Какъв жалък мизерен мръсник и интригант си. По-долен си и от най долната пачавра.;– Всичко произлиза от тия мръсници, баронът и госпожица Дитрих... Шефът трябваше да им подхвърли нещо.]",cds,,,noun.person,,,,,
BG995,мръсотия,noun,Synset('btbwn-004000681-n'),"['низост', 'безчестие', 'подлост', 'непочтеност', 'мерзост', 'мръсотия', 'гадост', 'мерзавщина', 'мизерия', 'кал']","Нечестна, недостойна, подла проява, постъпка.",,"[Не гласуват, за да не си цапат ръцете с политическата мръсотия.;Едната говори мръсотии, други спят, в стаята мирише на алкохол, това училище ли е, или какво?;Това, което направи зад гърба ми, беше пълна мръсотия.;Поръчкова статия с лъжи - типична медийна мръсотия.]",cds,,,noun.act,,,,,
BG1655,муле,noun,[no_synset],[no_synset_lemma],"Прен. Подигр. Глуповат, глупав човек. (от лат.)",,"[Абе, муле такова, научи се да пишеш малко по-грамотно.;Ти например, вероятно също си муле, без да уточнявам кой от роднините ти е маймуна.;Не виждаш ли, бре, муле такова, че има разлика между надсетивния и несетивния живот?]",an,,,,,,,,
BG1983,муфтаджия,noun,Synset('btbwn-018002296-n'),"['гратисчия', 'авантаджия', 'авантаджийка', 'муфтаджия', 'муфтаджийка', 'келепирджия', 'келепирджийка', 'гратисчийка']","Лице, което търси аванта, което се стреми към аванта, което има склонност за получава неща гратис.",,"[Този Фънки пък за какъв се има, този муфтаджия все се прави, че разбира от всичко, а по-точно от нищо, един тлъст глиган, който се мазни на всеки и се навира там, където не му е работата, защо изобщо го излъчват по телевизията?;Така че в Европа хората ще са убедени, че ""българите са крадливи, далавераджии, полуграмотни самохвалци"", че ""българите са неспособни на продуктивни усилия и решения"", че ""българите са мързеливи муфтаджии""...]",qas,,,noun.person,,,,,
BG1983,муфтаджия,noun,Synset('btbwn-018002296-n'),"['гратисчия', 'авантаджия', 'авантаджийка', 'муфтаджия', 'муфтаджийка', 'келепирджия', 'келепирджийка', 'гратисчийка']","Лице, което търси аванта, което се стреми към аванта, което има склонност за получава неща гратис.",,"[В този момент Ути Бъчваров избухна и го обвини, че винаги е бил муфтаджия.]",re,,,noun.person,,,,,
BG154,мухльо,noun,Synset('btbwn-018002531-n'),"['загубеняк', 'загубенячка', 'мижитурка', 'мухльо', 'мекотело', 'шушумига', 'поплювко', 'амеба', 'баба', 'мухла']","Глупав, безхарактерен човек, който е без достойнство и самочувствие, не смее открито да изкаже мнението си.",,"[Трябва да ти кажа, че аз, с работата ми, с дъщеря ми, с всичките ми проблеми се чувствам много по-пълноценна като жена, отколкото да мъкна на гърба си някой мухльо.;Президентът пък е абсолютен мухльо, който е насран от шубе и не смее да каже две думи в защита на усилията на хора като Христо Иванов, Лозан Панов и още неколцина съвестни хора, които полагат неимоверни усилия за да разтурят кочината в съдебната система.;Докато пълният мухльо се спотайва, когато настъпи моментът да се плати сметката, истинският мъжкар дори не го и коментира, постъпва джентълменски и щом срещу него е застанала дама, той е длъжен да я накара да се чувства на ниво.]",cds,,,noun.person,,,,,
BG1656,муцуна,noun,[no_synset],[no_synset_lemma],"Неодобр. Лице, физиономия; мутра.",,"[След ""тежкия"" работен ден в събота и отморителната среща с едни стари муцуни, дойде така чаканата неделя.;Защо давате трибуна на тази продажна крива муцуна!?;– Затваряйте си муцуните, подивели негри! – кресна им Стъмп. – Затваряйте си муцуните, говеда!]",an,,,,,,,,
BG210,мъдо,noun,[no_synset],[no_synset_lemma],"Тестис. В мн.ч. обикновено е „мъде”, но се използва и „мъда” или „мъди”.",,"[Провали се и като ляво мъдо на Костов, където Командирът съвсем мъдро оцени подлата му душица и въпреки напъните на Дачков да стане депутат от ДСБ Костов го отряза.;Затова пък Коларов блесна като свинско мъдо в кал и даже прави изводи и за България.]",asm,,,,,,,,
BG8,мързел,noun,Synset('btbwn-018000914-n'),"['мързел', 'мързеливец', 'мързеливка', 'мързелан', 'мързеланко', 'мързелана', 'мързеланка', 'безделник', 'ленивец', 'ленивка', 'лентяй', 'лентяйка', 'лежач', 'хайлазин', 'канапчия', 'дембел', 'хайлаз', 'хългъзник', 'дембелин', 'лентьо', 'мръзльо', 'мръзла']","Мързелив, ленив човек.",,"[Нютон му се носела славата на голям мързел в училище.;Не иска академична кариера - той е голям мързел и иска да работи, само когато му се работи.;Ама си мързел, некадърник и мрънкач и ти трябва да плащаш на болницата да те държи, а не тя на теб.;А ти сигурно си мързел безподобен, схемаджия и тарикат.]",dmc,,,noun.person,,,,,
BG82,мързелан,noun,Synset('btbwn-018000914-n'),"['мързел', 'мързеливец', 'мързеливка', 'мързелан', 'мързеланко', 'мързелана', 'мързеланка', 'безделник', 'ленивец', 'ленивка', 'лентяй', 'лентяйка', 'лежач', 'хайлазин', 'канапчия', 'дембел', 'хайлаз', 'хългъзник', 'дембелин', 'лентьо', 'мръзльо', 'мръзла']","Мързелив, ленив човек.",,"[И ето че нашият храненик, когото бяхме обявили за мързелан, взе да хвръква от бора и да броди покрай нас из лехите.;Все се оправдаваш, но си мързелан и това си е.;Остави го, той е мързелан и нищо не му се прави.]",cds,,,noun.person,,,,,
BG1519,мързелив,adj,Synset('btbwn-000000265-s'),"['ленив', 'мързелив']","Който не обича и не желае да работи, да върши някаква дейност.",,"[Но ако е мързелив лигльо, който очаква всичко родителите му да го оправят, тогава, казано с най-мили думи, той е паразит, ама тези хора за жалост не осъзнават, че родителите един ден няма да ги има.;Неуютно заведение на самообслужване, с нелюбезно и мързеливо момиче на бара.;Налагат се глоби, но събираемостта е много ниска, защото от т. нар. социално слаби, а всъщност социално мързеливи индивиди няма как да се вземат пари.]",dmc,,,adj.all,,,,,
